id,kemendragi_code,city_id,name,timezone,lat,lng,elevation,created_at,updated_at
360127,36.01.27,3601,Cibitung,WIB,-6.7669891,105.6995952,112,2025-03-04 02:28:17.482,2025-03-04 02:28:17.482
360128,36.01.28,3601,Carita,WIB,-6.317212,105.8402046,20,2025-03-04 02:28:17.483,2025-03-04 02:28:17.483
360129,36.01.29,3601,Sukaresmi,WIB,-6.4874926,105.8026391,8,2025-03-04 02:28:17.484,2025-03-04 02:28:17.484
360130,36.01.30,3601,Mekarjaya,WIB,-6.3787539,106.0648742,138,2025-03-04 02:28:17.485,2025-03-04 02:28:17.485
360131,36.01.31,3601,Sindangresmi,WIB,-6.5442672,105.9200636,31,2025-03-04 02:28:17.485,2025-03-04 02:28:17.485
360132,36.01.32,3601,Pulosari,WIB,-6.3296205,105.9281166,269,2025-03-04 02:28:17.486,2025-03-04 02:28:17.486
360133,36.01.33,3601,Koroncong,WIB,-6.2849064,106.1604736,152,2025-03-04 02:28:17.487,2025-03-04 02:28:17.487
360134,36.01.34,3601,Majasari,WIB,-6.325053,106.0916306,239,2025-03-04 02:28:17.487,2025-03-04 02:28:17.487
360135,36.01.35,3601,Sobang,WIB,-6.5593089,105.7559292,9,2025-03-04 02:28:17.488,2025-03-04 02:28:17.488
360201,36.02.01,3602,Malingping,WIB,-6.7781051,106.0179577,79,2025-03-04 02:28:17.489,2025-03-04 02:28:17.489
360202,36.02.02,3602,Panggarangan,WIB,-6.9069364,106.1907661,4,2025-03-04 02:28:17.49,2025-03-04 02:28:17.49
360203,36.02.03,3602,Bayah,WIB,-6.8522227,106.3064318,482,2025-03-04 02:28:17.491,2025-03-04 02:28:17.491
360204,36.02.04,3602,Cipanas,WIB,-6.5440273,106.3996717,194,2025-03-04 02:28:17.491,2025-03-04 02:28:17.491
360205,36.02.05,3602,Muncang,WIB,-6.544963,106.294054,135,2025-03-04 02:28:17.492,2025-03-04 02:28:17.492
360206,36.02.06,3602,Leuwidamar,WIB,-6.5941357,106.2250755,258,2025-03-04 02:28:17.493,2025-03-04 02:28:17.493
360207,36.02.07,3602,Bojongmanik,WIB,-6.5832594,106.1655995,106,2025-03-04 02:28:17.493,2025-03-04 02:28:17.493
360208,36.02.08,3602,Gunungkencana,WIB,-6.5732782,106.0742842,293,2025-03-04 02:28:17.494,2025-03-04 02:28:17.494
360209,36.02.09,3602,Banjarsari,WIB,-6.5533719,106.000849,45,2025-03-04 02:28:17.495,2025-03-04 02:28:17.495
360210,36.02.10,3602,Cileles,WIB,-6.5048539,106.0844711,118,2025-03-04 02:28:17.496,2025-03-04 02:28:17.496
360211,36.02.11,3602,Cimarga,WIB,-6.4673526,106.3787536,104,2025-03-04 02:28:17.496,2025-03-04 02:28:17.496
360212,36.02.12,3602,Sajira,WIB,-6.4686452,106.3476002,105,2025-03-04 02:28:17.497,2025-03-04 02:28:17.497
360213,36.02.13,3602,Maja,WIB,-6.3317665,106.3969658,46,2025-03-04 02:28:17.498,2025-03-04 02:28:17.498
360214,36.02.14,3602,Rangkasbitung,WIB,-6.3656499,106.246399,25,2025-03-04 02:28:17.499,2025-03-04 02:28:17.499
360215,36.02.15,3602,Warunggunung,WIB,-6.3419741,106.1729452,87,2025-03-04 02:28:17.5,2025-03-04 02:28:17.5
360216,36.02.16,3602,Cijaku,WIB,-6.7048633,106.0548672,284,2025-03-04 02:28:17.501,2025-03-04 02:28:17.501
360217,36.02.17,3602,Cikulur,WIB,-6.367561,106.1557071,96,2025-03-04 02:28:17.501,2025-03-04 02:28:17.501
360218,36.02.18,3602,Cibadak,WIB,-6.3424243,106.2385687,28,2025-03-04 02:28:17.502,2025-03-04 02:28:17.502
360219,36.02.19,3602,Cibeber,WIB,-6.8192431,106.383813,756,2025-03-04 02:28:17.503,2025-03-04 02:28:17.503
360220,36.02.20,3602,Cilograng,WIB,-6.9069816,106.3487035,306,2025-03-04 02:28:17.504,2025-03-04 02:28:17.504
360221,36.02.21,3602,Wanasalam,WIB,-6.8271439,105.8898838,14,2025-03-04 02:28:17.505,2025-03-04 02:28:17.505
360222,36.02.22,3602,Sobang,WIB,-6.6576802,106.2874775,536,2025-03-04 02:28:17.505,2025-03-04 02:28:17.505
360223,36.02.23,3602,Curug Bitung,WIB,-6.4043417,106.356548,79,2025-03-04 02:28:17.506,2025-03-04 02:28:17.506
360224,36.02.24,3602,Kalanganyar,WIB,-6.3888322,106.2330925,36,2025-03-04 02:28:17.507,2025-03-04 02:28:17.507
360225,36.02.25,3602,Lebakgedong,WIB,-6.5698246,106.4124978,194,2025-03-04 02:28:17.508,2025-03-04 02:28:17.508
360226,36.02.26,3602,Cihara,WIB,-6.8277234,106.0609003,12,2025-03-04 02:28:17.509,2025-03-04 02:28:17.509
360227,36.02.27,3602,Cirinten,WIB,-6.6545903,106.1757379,420,2025-03-04 02:28:17.509,2025-03-04 02:28:17.509
360228,36.02.28,3602,Cigemlong,WIB,-6.7235307,106.1485828,340,2025-03-04 02:28:17.51,2025-03-04 02:28:17.51
360301,36.03.01,3603,Balaraja,WIB,-6.1855533,106.4546757,18,2025-03-04 02:28:17.511,2025-03-04 02:28:17.511
360302,36.03.02,3603,Jayanti,WIB,-6.2136045,106.3943912,26,2025-03-04 02:28:17.511,2025-03-04 02:28:17.511
360303,36.03.03,3603,Tigaraksa,WIB,-6.3008971,106.5196175,41,2025-03-04 02:28:17.512,2025-03-04 02:28:17.512
360304,36.03.04,3603,Jambe,WIB,-6.3125121,106.4802735,44,2025-03-04 02:28:17.513,2025-03-04 02:28:17.513
360305,36.03.05,3603,Cisoka,WIB,-6.2630831,106.4231492,42,2025-03-04 02:28:17.514,2025-03-04 02:28:17.514
360306,36.03.06,3603,Kresek,WIB,-6.1792158,106.4505947,22,2025-03-04 02:28:17.515,2025-03-04 02:28:17.515
360307,36.03.07,3603,Kronjo,WIB,-6.0754288,106.4790817,3,2025-03-04 02:28:17.518,2025-03-04 02:28:17.518
360308,36.03.08,3603,Mauk,WIB,-6.03826,106.5829591,4,2025-03-04 02:28:17.519,2025-03-04 02:28:17.519
360309,36.03.09,3603,Kemiri,WIB,-6.1000895,106.4667052,11,2025-03-04 02:28:17.519,2025-03-04 02:28:17.519
360310,36.03.10,3603,Sukadiri,WIB,-6.0493579,106.5588857,3,2025-03-04 02:28:17.52,2025-03-04 02:28:17.52
360311,36.03.11,3603,Rajeg,WIB,-6.114768,106.5181161,14,2025-03-04 02:28:17.52,2025-03-04 02:28:17.52
360312,36.03.12,3603,Pasar Kemis,WIB,-6.1650956,106.5315096,22,2025-03-04 02:28:17.521,2025-03-04 02:28:17.521
360313,36.03.13,3603,Teluknaga,WIB,-6.0903412,106.7060678,3,2025-03-04 02:28:17.522,2025-03-04 02:28:17.522
360314,36.03.14,3603,Kosambi,WIB,-6.0922646,106.7085236,2,2025-03-04 02:28:17.522,2025-03-04 02:28:17.522
360315,36.03.15,3603,Pakuhaji,WIB,-6.0754255,106.5880997,6,2025-03-04 02:28:17.523,2025-03-04 02:28:17.523
360316,36.03.16,3603,Sepatan,WIB,-6.1517481,106.5946219,14,2025-03-04 02:28:17.524,2025-03-04 02:28:17.524
360317,36.03.17,3603,Curug,WIB,-6.2374872,106.562067,32,2025-03-04 02:28:17.524,2025-03-04 02:28:17.524
360318,36.03.18,3603,Cikupa,WIB,-6.2181325,106.4970097,23,2025-03-04 02:28:17.525,2025-03-04 02:28:17.525
360319,36.03.19,3603,Panongan,WIB,-6.2796136,106.5307725,42,2025-03-04 02:28:17.526,2025-03-04 02:28:17.526
360320,36.03.20,3603,Legok,WIB,-6.2836822,106.590819,44,2025-03-04 02:28:17.527,2025-03-04 02:28:17.527
360322,36.03.22,3603,Pagedangan,WIB,-6.2989555,106.613862,45,2025-03-04 02:28:17.527,2025-03-04 02:28:17.527
360323,36.03.23,3603,Cisauk,WIB,-6.3408595,106.6369178,54,2025-03-04 02:28:17.528,2025-03-04 02:28:17.528
360327,36.03.27,3603,Sukamulya,WIB,-6.1572358,106.4222242,21,2025-03-04 02:28:17.53,2025-03-04 02:28:17.53
360328,36.03.28,3603,Kelapa Dua,WIB,-6.243365,106.6288533,26,2025-03-04 02:28:17.531,2025-03-04 02:28:17.531
360329,36.03.29,3603,Sindang Jaya,WIB,-6.1937544,106.4992594,21,2025-03-04 02:28:17.531,2025-03-04 02:28:17.531
360330,36.03.30,3603,Sepatan Timur,WIB,-6.123362,106.6064288,9,2025-03-04 02:28:17.532,2025-03-04 02:28:17.532
360331,36.03.31,3603,Solear,WIB,-6.3257777,106.4229027,58,2025-03-04 02:28:17.533,2025-03-04 02:28:17.533
360332,36.03.32,3603,Gunung Kaler,WIB,-6.0919569,106.3630816,9,2025-03-04 02:28:17.534,2025-03-04 02:28:17.534
360333,36.03.33,3603,Mekar Baru,WIB,-6.0469748,106.3830157,2,2025-03-04 02:28:17.535,2025-03-04 02:28:17.535
360405,36.04.05,3604,Kramatwatu,WIB,-6.0641284,106.1200404,20,2025-03-04 02:28:17.536,2025-03-04 02:28:17.536
360406,36.04.06,3604,Waringinkurung,WIB,-6.067737,106.1146892,26,2025-03-04 02:28:17.536,2025-03-04 02:28:17.536
360407,36.04.07,3604,Bojonegara,WIB,-5.9388824,106.0825108,60,2025-03-04 02:28:17.537,2025-03-04 02:28:17.537
360408,36.04.08,3604,Pulo Ampel,WIB,-5.9347056,106.1022524,6,2025-03-04 02:28:17.538,2025-03-04 02:28:17.538
360409,36.04.09,3604,Ciruas,WIB,-6.1318558,106.2319548,18,2025-03-04 02:28:17.539,2025-03-04 02:28:17.539
360411,36.04.11,3604,Kragilan,WIB,-6.138068,106.294197,13,2025-03-04 02:28:17.539,2025-03-04 02:28:17.539
360412,36.04.12,3604,Pontang,WIB,-6.0254323,106.3350573,4,2025-03-04 02:28:17.54,2025-03-04 02:28:17.54
360413,36.04.13,3604,Tirtayasa,WIB,-6.0236618,106.3280093,5,2025-03-04 02:28:17.541,2025-03-04 02:28:17.541
360414,36.04.14,3604,Tanara,WIB,-6.0332434,106.3626232,4,2025-03-04 02:28:17.542,2025-03-04 02:28:17.542
360415,36.04.15,3604,Cikande,WIB,-6.2079256,106.357781,27,2025-03-04 02:28:17.543,2025-03-04 02:28:17.543
360416,36.04.16,3604,Kibin,WIB,-6.1538122,106.3150831,15,2025-03-04 02:28:17.544,2025-03-04 02:28:17.544
360417,36.04.17,3604,Carenang,WIB,-6.0899235,106.3243541,12,2025-03-04 02:28:17.544,2025-03-04 02:28:17.544
360418,36.04.18,3604,Binuang,WIB,-6.1322172,106.3384274,12,2025-03-04 02:28:17.545,2025-03-04 02:28:17.545
360419,36.04.19,3604,Petir,WIB,-6.2303194,106.208626,62,2025-03-04 02:28:17.546,2025-03-04 02:28:17.546
360420,36.04.20,3604,Tunjung Teja,WIB,-6.2634042,106.2219465,50,2025-03-04 02:28:17.547,2025-03-04 02:28:17.547
360422,36.04.22,3604,Baros,WIB,-6.2099079,106.1346416,115,2025-03-04 02:28:17.547,2025-03-04 02:28:17.547
360423,36.04.23,3604,Cikeusal,WIB,-6.2189909,106.2336916,46,2025-03-04 02:28:17.548,2025-03-04 02:28:17.548
360424,36.04.24,3604,Pamarayan,WIB,-6.1622768,106.3112449,10,2025-03-04 02:28:17.549,2025-03-04 02:28:17.549
360425,36.04.25,3604,Kopo,WIB,-6.3185424,106.3797765,28,2025-03-04 02:28:17.55,2025-03-04 02:28:17.55
360426,36.04.26,3604,Jawilan,WIB,-6.2843448,106.3443085,38,2025-03-04 02:28:17.551,2025-03-04 02:28:17.551
360427,36.04.27,3604,Ciomas,WIB,-6.242549,106.0134932,403,2025-03-04 02:28:17.552,2025-03-04 02:28:17.552
360428,36.04.28,3604,Pabuaran,WIB,-6.096887,106.1503342,18,2025-03-04 02:28:17.553,2025-03-04 02:28:17.553
360429,36.04.29,3604,Padarincang,WIB,-6.2111634,105.9632053,113,2025-03-04 02:28:17.553,2025-03-04 02:28:17.553
360430,36.04.30,3604,Anyar,WIB,-6.0532527,105.9226951,8,2025-03-04 02:28:17.554,2025-03-04 02:28:17.554
360431,36.04.31,3604,Cinangka,WIB,-6.1627643,105.8730678,68,2025-03-04 02:28:17.555,2025-03-04 02:28:17.555
360432,36.04.32,3604,Mancak,WIB,-6.0930917,105.9920836,152,2025-03-04 02:28:17.556,2025-03-04 02:28:17.556
360433,36.04.33,3604,Gunung Sari,WIB,-6.1628683,106.0375673,220,2025-03-04 02:28:17.562,2025-03-04 02:28:17.562
360434,36.04.34,3604,Bandung,WIB,-6.215255,106.2995978,22,2025-03-04 02:28:17.563,2025-03-04 02:28:17.563
360435,36.04.35,3604,Lebak Wangi,WIB,-6.0787269,106.2786937,8,2025-03-04 02:28:17.564,2025-03-04 02:28:17.564
367101,36.71.01,3671,Tangerang,WIB,-6.1701796,106.6403236,11,2025-03-04 02:28:17.564,2025-03-04 02:28:17.564
367102,36.71.02,3671,Jatiuwung,WIB,-6.2055033,106.5776223,21,2025-03-04 02:28:17.565,2025-03-04 02:28:17.565
367103,36.71.03,3671,Batuceper,WIB,-6.1597223,106.6689224,9,2025-03-04 02:28:17.566,2025-03-04 02:28:17.566
367104,36.71.04,3671,Benda,WIB,-6.116587,106.68502,5,2025-03-04 02:28:17.567,2025-03-04 02:28:17.567
367105,36.71.05,3671,Cipondoh,WIB,-6.2221863,106.701499,17,2025-03-04 02:28:17.567,2025-03-04 02:28:17.567
367106,36.71.06,3671,Ciledug,WIB,-6.2408304,106.7028709,26,2025-03-04 02:28:17.568,2025-03-04 02:28:17.568
367107,36.71.07,3671,Karawaci,WIB,-6.1855302,106.6131874,20,2025-03-04 02:28:17.569,2025-03-04 02:28:17.569
367108,36.71.08,3671,Periuk,WIB,-6.1505294,106.5967126,14,2025-03-04 02:28:17.57,2025-03-04 02:28:17.57
367109,36.71.09,3671,Cibodas,WIB,-6.20409,106.6140661,22,2025-03-04 02:28:17.571,2025-03-04 02:28:17.571
367110,36.71.10,3671,Neglasari,WIB,-6.1536763,106.6258605,13,2025-03-04 02:28:17.572,2025-03-04 02:28:17.572
367111,36.71.11,3671,Pinang,WIB,-6.2152637,106.6895581,24,2025-03-04 02:28:17.572,2025-03-04 02:28:17.572
367112,36.71.12,3671,Karang Tengah,WIB,-6.2039169,106.7155548,14,2025-03-04 02:28:17.573,2025-03-04 02:28:17.573
367113,36.71.13,3671,Larangan,WIB,-6.2321837,106.7302964,23,2025-03-04 02:28:17.574,2025-03-04 02:28:17.574
367201,36.72.01,3672,Cibeber,WIB,-6.021262,106.062877,12,2025-03-04 02:28:17.575,2025-03-04 02:28:17.575
367202,36.72.02,3672,Cilegon,WIB,-6.0240157,106.0688171,8,2025-03-04 02:28:17.576,2025-03-04 02:28:17.576
367203,36.72.03,3672,Pulomerak,WIB,-5.9144,106.0069518,6,2025-03-04 02:28:17.577,2025-03-04 02:28:17.577
367204,36.72.04,3672,Ciwandan,WIB,-6.0153239,105.9763804,5,2025-03-04 02:28:17.578,2025-03-04 02:28:17.578
367205,36.72.05,3672,Jombang,WIB,-6.0128892,106.0577683,14,2025-03-04 02:28:17.579,2025-03-04 02:28:17.579
367206,36.72.06,3672,Gerogol,WIB,-5.9738317,106.0316898,41,2025-03-04 02:28:17.579,2025-03-04 02:28:17.579
367207,36.72.07,3672,Purwakarta,WIB,-5.9884494,106.0552006,14,2025-03-04 02:28:17.58,2025-03-04 02:28:17.58
367208,36.72.08,3672,Citangkil,WIB,-6.0120447,106.0123641,19,2025-03-04 02:28:17.581,2025-03-04 02:28:17.581
367301,36.73.01,3673,Serang,WIB,-6.1183487,106.154026,29,2025-03-04 02:28:17.582,2025-03-04 02:28:17.582
367302,36.73.02,3673,Kasemen,WIB,-6.0775787,106.1492721,9,2025-03-04 02:28:17.583,2025-03-04 02:28:17.583
367303,36.73.03,3673,Walantaka,WIB,-6.157062,106.2257384,26,2025-03-04 02:28:17.583,2025-03-04 02:28:17.583
367304,36.73.04,3673,Curug,WIB,-6.1788154,106.1834826,45,2025-03-04 02:28:17.584,2025-03-04 02:28:17.584
367305,36.73.05,3673,Cipocok Jaya,WIB,-6.1378319,106.171779,34,2025-03-04 02:28:17.585,2025-03-04 02:28:17.585
367306,36.73.06,3673,Taktakan,WIB,-6.1153589,106.1409219,32,2025-03-04 02:28:17.586,2025-03-04 02:28:17.586
367401,36.74.01,3674,Serpong,WIB,-6.3217665,106.6626353,51,2025-03-04 02:28:17.587,2025-03-04 02:28:17.587
367402,36.74.02,3674,Serpong Utara,WIB,-6.2397846,106.6571587,24,2025-03-04 02:28:17.587,2025-03-04 02:28:17.587
367403,36.74.03,3674,Pondok Aren,WIB,-6.2576159,106.7043535,25,2025-03-04 02:28:17.588,2025-03-04 02:28:17.588
367404,36.74.04,3674,Ciputat,WIB,-6.2988473,106.7648282,36,2025-03-04 02:28:17.589,2025-03-04 02:28:17.589
367405,36.74.05,3674,Ciputat Timur,WIB,-6.3057424,106.7574136,50,2025-03-04 02:28:17.59,2025-03-04 02:28:17.59
367406,36.74.06,3674,Pamulang,WIB,-6.3448808,106.7335768,66,2025-03-04 02:28:17.59,2025-03-04 02:28:17.59
367407,36.74.07,3674,Setu,WIB,-6.2813321,106.6905908,35,2025-03-04 02:28:17.595,2025-03-04 02:28:17.595
510101,51.01.01,5101,Negara,WITA,-8.3648684,114.6197019,9,2025-03-04 02:28:17.596,2025-03-04 02:28:17.596
510102,51.01.02,5101,Mendoyo,WITA,-8.3775083,114.6851088,15,2025-03-04 02:28:17.597,2025-03-04 02:28:17.597
510103,51.01.03,5101,Pekutatan,WITA,-8.3732335,114.8962369,531,2025-03-04 02:28:17.597,2025-03-04 02:28:17.597
510104,51.01.04,5101,Melaya,WITA,-8.1715712,114.4360083,6,2025-03-04 02:28:17.598,2025-03-04 02:28:17.598
510105,51.01.05,5101,Jembrana,WITA,-8.3648684,114.6197019,9,2025-03-04 02:28:17.599,2025-03-04 02:28:17.599
510201,51.02.01,5102,Selemadeg,WITA,-8.491588,115.0457,160,2025-03-04 02:28:17.599,2025-03-04 02:28:17.599
510202,51.02.02,5102,Salamadeg Timur,WITA,-8.5025994,115.0686044,148,2025-03-04 02:28:17.6,2025-03-04 02:28:17.6
510203,51.02.03,5102,Salemadeg Barat,WITA,-8.4947929,114.9649874,41,2025-03-04 02:28:17.601,2025-03-04 02:28:17.601
510204,51.02.04,5102,Kerambitan,WITA,-8.546667,115.0794041,62,2025-03-04 02:28:17.602,2025-03-04 02:28:17.602
510205,51.02.05,5102,Tabanan,WITA,-8.5375566,115.1246918,126,2025-03-04 02:28:17.603,2025-03-04 02:28:17.603
510206,51.02.06,5102,Kediri,WITA,-8.5545614,115.1402899,116,2025-03-04 02:28:17.603,2025-03-04 02:28:17.603
510207,51.02.07,5102,Marga,WITA,-8.4689552,115.1661852,282,2025-03-04 02:28:17.604,2025-03-04 02:28:17.604
510208,51.02.08,5102,Penebel,WITA,-8.428159,115.144798,387,2025-03-04 02:28:17.605,2025-03-04 02:28:17.605
510209,51.02.09,5102,Baturiti,WITA,-8.340284,115.1888957,798,2025-03-04 02:28:17.605,2025-03-04 02:28:17.605
510210,51.02.10,5102,Pupuan,WITA,-8.3280902,115.0297338,782,2025-03-04 02:28:17.606,2025-03-04 02:28:17.606
510301,51.03.01,5103,Kuta,WITA,-8.7223957,115.1767095,10,2025-03-04 02:28:17.607,2025-03-04 02:28:17.607
510302,51.03.02,5103,Mengwi,WITA,-8.5688325,115.1814274,112,2025-03-04 02:28:17.609,2025-03-04 02:28:17.609
510303,51.03.03,5103,Abiansemal,WITA,-8.5713659,115.2191134,115,2025-03-04 02:28:17.61,2025-03-04 02:28:17.61
510304,51.03.04,5103,Petang,WITA,-8.3937842,115.2187239,511,2025-03-04 02:28:17.611,2025-03-04 02:28:17.611
510305,51.03.05,5103,Kuta Selatan,WITA,-8.7815919,115.1787738,5,2025-03-04 02:28:17.611,2025-03-04 02:28:17.611
510306,51.03.06,5103,Kuta Utara,WITA,-8.6299045,115.1755028,58,2025-03-04 02:28:17.612,2025-03-04 02:28:17.612
510401,51.04.01,5104,Sukawati,WITA,-8.5414995,115.3273374,131,2025-03-04 02:28:17.613,2025-03-04 02:28:17.613
510402,51.04.02,5104,Blahbatuh,WITA,-8.5661623,115.3003032,101,2025-03-04 02:28:17.614,2025-03-04 02:28:17.614
510403,51.04.03,5104,Gianyar,WITA,-8.5367146,115.3314412,132,2025-03-04 02:28:17.614,2025-03-04 02:28:17.614
510404,51.04.04,5104,Tampaksiring,WITA,-8.4390082,115.3104277,474,2025-03-04 02:28:17.616,2025-03-04 02:28:17.616
510405,51.04.05,5104,Ubud,WITA,-8.5068536,115.2624778,210,2025-03-04 02:28:17.617,2025-03-04 02:28:17.617
510406,51.04.06,5104,Tegallalang,WITA,-8.5414995,115.3273374,131,2025-03-04 02:28:17.618,2025-03-04 02:28:17.618
510407,51.04.07,5104,Payangan,WITA,-8.4276862,115.2460576,437,2025-03-04 02:28:17.618,2025-03-04 02:28:17.618
510501,51.05.01,5105,Nusa Penida,WITA,-8.727807,115.5444231,487,2025-03-04 02:28:17.619,2025-03-04 02:28:17.619
510502,51.05.02,5105,Banjarangkan,WITA,-8.5493826,115.3672466,86,2025-03-04 02:28:17.62,2025-03-04 02:28:17.62
510503,51.05.03,5105,Klungkung,WITA,-8.5388252,115.402367,80,2025-03-04 02:28:17.621,2025-03-04 02:28:17.621
510504,51.05.04,5105,Dawan,WITA,-8.5515821,115.4613047,7,2025-03-04 02:28:17.621,2025-03-04 02:28:17.621
510601,51.06.01,5106,Susut,WITA,-8.3620739,115.346566,860,2025-03-04 02:28:17.622,2025-03-04 02:28:17.622
510602,51.06.02,5106,Bangli,WITA,-8.454303,115.354897,419,2025-03-04 02:28:17.624,2025-03-04 02:28:17.624
510603,51.06.03,5106,Tembuku,WITA,-8.4222005,115.3847117,585,2025-03-04 02:28:17.624,2025-03-04 02:28:17.624
510604,51.06.04,5106,Kintamani,WITA,-8.259093,115.3374441,1427,2025-03-04 02:28:17.625,2025-03-04 02:28:17.625
510701,51.07.01,5107,Rendang,WITA,-8.4107787,115.4213543,594,2025-03-04 02:28:17.626,2025-03-04 02:28:17.626
510702,51.07.02,5107,Sidemen,WITA,-8.4648305,115.4478043,359,2025-03-04 02:28:17.627,2025-03-04 02:28:17.627
510703,51.07.03,5107,Manggis,WITA,-8.5312452,115.5061722,7,2025-03-04 02:28:17.628,2025-03-04 02:28:17.628
510704,51.07.04,5107,Karangasem,WITA,-8.4462932,115.6127292,88,2025-03-04 02:28:17.628,2025-03-04 02:28:17.628
510705,51.07.05,5107,Abang,WITA,-8.3447043,115.6142259,59,2025-03-04 02:28:17.629,2025-03-04 02:28:17.629
510706,51.07.06,5107,Bebandem,WITA,-8.4499022,115.5899616,163,2025-03-04 02:28:17.629,2025-03-04 02:28:17.629
510707,51.07.07,5107,Selat,WITA,-8.3465933,115.5207358,2513,2025-03-04 02:28:17.63,2025-03-04 02:28:17.63
510708,51.07.08,5107,Kubu,WITA,-8.2534244,115.570479,47,2025-03-04 02:28:17.631,2025-03-04 02:28:17.631
510801,51.08.01,5108,Gerokgak,WITA,-8.191287,114.790497,25,2025-03-04 02:28:17.631,2025-03-04 02:28:17.631
510802,51.08.02,5108,Seririt,WITA,-8.1989629,114.9357463,29,2025-03-04 02:28:17.632,2025-03-04 02:28:17.632
510803,51.08.03,5108,Busungbiu,WITA,-8.2527029,114.963885,265,2025-03-04 02:28:17.634,2025-03-04 02:28:17.634
510804,51.08.04,5108,Banjar,WITA,-8.1875908,114.9736445,11,2025-03-04 02:28:17.635,2025-03-04 02:28:17.635
510805,51.08.05,5108,Sukasada,WITA,-8.238841,115.1110126,1353,2025-03-04 02:28:17.636,2025-03-04 02:28:17.636
510806,51.08.06,5108,Buleleng,WITA,-8.1096582,115.0896681,10,2025-03-04 02:28:17.637,2025-03-04 02:28:17.637
510807,51.08.07,5108,Sawan,WITA,-8.0837773,115.1397182,34,2025-03-04 02:28:17.637,2025-03-04 02:28:17.637
510808,51.08.08,5108,Kubutambahan,WITA,-8.089443,115.231598,34,2025-03-04 02:28:17.638,2025-03-04 02:28:17.638
510809,51.08.09,5108,Tejakula,WITA,-8.131928,115.3396,73,2025-03-04 02:28:17.639,2025-03-04 02:28:17.639
517101,51.71.01,5171,Denpasar Selatan,WITA,-8.6588998,115.2385405,22,2025-03-04 02:28:17.639,2025-03-04 02:28:17.639
517102,51.71.02,5171,Denpasar Timur,WITA,-8.6588998,115.2385405,22,2025-03-04 02:28:17.64,2025-03-04 02:28:17.64
517103,51.71.03,5171,Denpasar Barat,WITA,-8.6384476,115.2252722,44,2025-03-04 02:28:17.641,2025-03-04 02:28:17.641
517104,51.71.04,5171,Denpasar Utara,WITA,-8.6384476,115.2252722,44,2025-03-04 02:28:17.642,2025-03-04 02:28:17.642
520101,52.01.01,5201,Gerung,WITA,-8.6864185,116.1238425,21,2025-03-04 02:28:17.646,2025-03-04 02:28:17.646
520102,52.01.02,5201,Kediri,WITA,-8.63492,116.15424,52,2025-03-04 02:28:17.647,2025-03-04 02:28:17.647
520103,52.01.03,5201,Narmada,WITA,-8.594235,116.2034638,129,2025-03-04 02:28:17.647,2025-03-04 02:28:17.647
520107,52.01.07,5201,Sekotong,WITA,-8.7838171,115.9297669,9,2025-03-04 02:28:17.652,2025-03-04 02:28:17.652
520108,52.01.08,5201,Labuapi,WITA,-8.6336452,116.1262559,27,2025-03-04 02:28:17.653,2025-03-04 02:28:17.653
520109,52.01.09,5201,Gunungsari,WITA,-8.5433351,116.1070877,20,2025-03-04 02:28:17.654,2025-03-04 02:28:17.654
520112,52.01.12,5201,Lingsar,WITA,-8.5731207,116.1658015,85,2025-03-04 02:28:17.655,2025-03-04 02:28:17.655
520113,52.01.13,5201,Lembar,WITA,-8.752981,116.068199,115,2025-03-04 02:28:17.656,2025-03-04 02:28:17.656
520114,52.01.14,5201,Batu Layar,WITA,-8.5382506,116.090365,17,2025-03-04 02:28:17.66,2025-03-04 02:28:17.66
520115,52.01.15,5201,Kuripan,WITA,-8.6746194,116.1645588,34,2025-03-04 02:28:17.661,2025-03-04 02:28:17.661
520201,52.02.01,5202,Praya,WITA,-8.72174,116.288597,115,2025-03-04 02:28:17.662,2025-03-04 02:28:17.662
520202,52.02.02,5202,Jonggat,WITA,-8.6837925,116.2379732,109,2025-03-04 02:28:17.663,2025-03-04 02:28:17.663
520203,52.02.03,5202,Batukliang,WITA,-8.6156971,116.3136728,356,2025-03-04 02:28:17.663,2025-03-04 02:28:17.663
520204,52.02.04,5202,Pujut,WITA,-8.8910299,116.2770176,10,2025-03-04 02:28:17.664,2025-03-04 02:28:17.664
520205,52.02.05,5202,Praya Barat,WITA,-8.8714951,116.1667383,11,2025-03-04 02:28:17.665,2025-03-04 02:28:17.665
520206,52.02.06,5202,Praya Timur,WITA,-8.7609856,116.3525351,115,2025-03-04 02:28:17.667,2025-03-04 02:28:17.667
520207,52.02.07,5202,Janapria,WITA,-8.6956818,116.4025171,311,2025-03-04 02:28:17.668,2025-03-04 02:28:17.668
520208,52.02.08,5202,Pringgarata,WITA,-8.6186404,116.2486756,211,2025-03-04 02:28:17.668,2025-03-04 02:28:17.668
520209,52.02.09,5202,Kopang,WITA,-8.6338029,116.3518889,347,2025-03-04 02:28:17.669,2025-03-04 02:28:17.669
520210,52.02.10,5202,Praya Tengah,WITA,-8.7297394,116.3117906,147,2025-03-04 02:28:17.67,2025-03-04 02:28:17.67
520211,52.02.11,5202,Praya Barat Daya,WITA,-8.7478777,116.1904583,66,2025-03-04 02:28:17.671,2025-03-04 02:28:17.671
520212,52.02.12,5202,Batukliang Utara,WITA,-8.5838217,116.2804025,287,2025-03-04 02:28:17.671,2025-03-04 02:28:17.671
