id,kemendragi_code,province_id,name,timezone,lat,lng,elevation,created_at,updated_at
1101,11.01,11,Kabupaten Aceh Selatan,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.028,2025-03-04 02:28:14.028
1102,11.02,11,Kabupaten Aceh Tenggara,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.032,2025-03-04 02:28:14.032
1103,11.03,11,Kabupaten Aceh Timur,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.033,2025-03-04 02:28:14.033
1104,11.04,11,Kabupaten Aceh Tengah,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.034,2025-03-04 02:28:14.034
1105,11.05,11,Kabupaten Aceh Barat,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.035,2025-03-04 02:28:14.035
1106,11.06,11,Kabupaten Aceh Besar,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.036,2025-03-04 02:28:14.036
1107,11.07,11,Kabupaten Pidie,WIB,5.0742659,95.940971,1119,2025-03-04 02:28:14.036,2025-03-04 02:28:14.036
1108,11.08,11,Kabupaten Aceh Utara,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.037,2025-03-04 02:28:14.037
1109,11.09,11,Kabupaten Simeulue,WIB,2.6439724,96.0255738,53,2025-03-04 02:28:14.038,2025-03-04 02:28:14.038
1110,11.10,11,Kabupaten Aceh Singkil,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.039,2025-03-04 02:28:14.039
1111,11.11,11,Kabupaten Bireuen,WIB,5.1086446,96.663812,118,2025-03-04 02:28:14.039,2025-03-04 02:28:14.039
1112,11.12,11,Kabupaten Aceh Barat Daya,WIB,3.7963426,97.0068393,1274,2025-03-04 02:28:14.04,2025-03-04 02:28:14.04
1113,11.13,11,Kabupaten Gayo Lues,WIB,3.955165,97.3516558,973,2025-03-04 02:28:14.041,2025-03-04 02:28:14.041
1114,11.14,11,Kabupaten Aceh Jaya,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.042,2025-03-04 02:28:14.042
1115,11.15,11,Kabupaten Nagan Raya,WIB,4.1248406,96.4929797,77,2025-03-04 02:28:14.043,2025-03-04 02:28:14.043
1116,11.16,11,Kabupaten Aceh Tamiang,WIB,4.695135,96.7493993,1051,2025-03-04 02:28:14.043,2025-03-04 02:28:14.043
1117,11.17,11,Kabupaten Bener Meriah,WIB,4.8317115,96.7253164,810,2025-03-04 02:28:14.044,2025-03-04 02:28:14.044
1118,11.18,11,Kabupaten Pidie Jaya,WIB,5.1548063,96.195132,181,2025-03-04 02:28:14.045,2025-03-04 02:28:14.045
1171,11.71,11,Kota Banda Aceh,WIB,5.5482904,95.3237559,10,2025-03-04 02:28:14.046,2025-03-04 02:28:14.046
1172,11.72,11,Kota Sabang,WIB,5.8926053,95.3237608,43,2025-03-04 02:28:14.047,2025-03-04 02:28:14.047
1173,11.73,11,Kota Lhokseumawe,WIB,5.1811638,97.1413222,4,2025-03-04 02:28:14.047,2025-03-04 02:28:14.047
1174,11.74,11,Kota Langsa,WIB,4.4725348,97.9756343,8,2025-03-04 02:28:14.048,2025-03-04 02:28:14.048
1175,11.75,11,Kota Subulussalam,WIB,2.7121164,97.9157099,34,2025-03-04 02:28:14.051,2025-03-04 02:28:14.051
1201,12.01,12,Kabupaten Tapanuli Tengah,WIB,1.8493299,98.704075,160,2025-03-04 02:28:14.052,2025-03-04 02:28:14.052
1202,12.02,12,Kabupaten Tapanuli Utara,WIB,2.0405246,99.1013498,1207,2025-03-04 02:28:14.052,2025-03-04 02:28:14.052
1203,12.03,12,Kabupaten Tapanuli Selatan,WIB,1.5774933,99.2785583,1070,2025-03-04 02:28:14.053,2025-03-04 02:28:14.053
1204,12.04,12,Kabupaten Nias,WIB,1.0869444,97.7416703,25,2025-03-04 02:28:14.054,2025-03-04 02:28:14.054
1205,12.05,12,Kabupaten Langkat,WIB,3.8653916,98.3088441,47,2025-03-04 02:28:14.054,2025-03-04 02:28:14.054
1206,12.06,12,Kabupaten Karo,WIB,2.9397267,98.5093057,1459,2025-03-04 02:28:14.055,2025-03-04 02:28:14.055
1207,12.07,12,Kabupaten Deli Serdang,WIB,3.4201802,98.704075,104,2025-03-04 02:28:14.056,2025-03-04 02:28:14.056
1208,12.08,12,Kabupaten Simalungun,WIB,2.9781612,99.2785583,120,2025-03-04 02:28:14.057,2025-03-04 02:28:14.057
1209,12.09,12,Kabupaten Asahan,WIB,2.8174722,99.634135,37,2025-03-04 02:28:14.057,2025-03-04 02:28:14.057
1210,12.10,12,Kabupaten Labuhanbatu,WIB,2.3439863,100.1703257,8,2025-03-04 02:28:14.058,2025-03-04 02:28:14.058
1211,12.11,12,Kabupaten Dairi,WIB,2.8675801,98.265058,525,2025-03-04 02:28:14.059,2025-03-04 02:28:14.059
1212,12.12,12,Kabupaten Toba,WIB,2.3502398,99.2785583,1243,2025-03-04 02:28:14.06,2025-03-04 02:28:14.06
1213,12.13,12,Kabupaten Mandailing Natal,WIB,0.7432372,99.3673084,846,2025-03-04 02:28:14.061,2025-03-04 02:28:14.061
1214,12.14,12,Kabupaten Nias Selatan,WIB,0.7086091,97.8286368,154,2025-03-04 02:28:14.062,2025-03-04 02:28:14.062
1215,12.15,12,Kabupaten Pakpak Bharat,WIB,2.5135376,98.2212979,635,2025-03-04 02:28:14.062,2025-03-04 02:28:14.062
1216,12.16,12,Kabupaten Humbang Hasundutan,WIB,2.1988508,98.5721016,1077,2025-03-04 02:28:14.063,2025-03-04 02:28:14.063
1217,12.17,12,Kabupaten Samosir,WIB,2.6274431,98.7921836,1521,2025-03-04 02:28:14.064,2025-03-04 02:28:14.064
1218,12.18,12,Kabupaten Serdang Bedagai,WIB,3.3371694,99.0571089,41,2025-03-04 02:28:14.065,2025-03-04 02:28:14.065
1219,12.19,12,Kabupaten Batu Bara,WIB,3.1740979,99.5006143,20,2025-03-04 02:28:14.066,2025-03-04 02:28:14.066
1220,12.20,12,Kabupaten Padang Lawas Utara,WIB,1.5758644,99.634135,193,2025-03-04 02:28:14.067,2025-03-04 02:28:14.067
1221,12.21,12,Kabupaten Padang Lawas,WIB,1.1186977,99.8124935,213,2025-03-04 02:28:14.068,2025-03-04 02:28:14.068
1222,12.22,12,Kabupaten Labuhanbatu Selatan,WIB,1.8799353,100.1703257,19,2025-03-04 02:28:14.068,2025-03-04 02:28:14.068
1223,12.23,12,Kabupaten Labuhanbatu Utara,WIB,2.3465638,99.8124935,26,2025-03-04 02:28:14.069,2025-03-04 02:28:14.069
1224,12.24,12,Kabupaten Nias Utara,WIB,1.3166036,97.394882,152,2025-03-04 02:28:14.07,2025-03-04 02:28:14.07
1225,12.25,12,Kabupaten Nias Barat,WIB,1.0116383,97.4814163,59,2025-03-04 02:28:14.071,2025-03-04 02:28:14.071
1271,12.71,12,Kota Medan,WIB,3.5951956,98.6722227,23,2025-03-04 02:28:14.072,2025-03-04 02:28:14.072
1272,12.72,12,Kota Pematangsiantar,WIB,2.970042,99.0681668,381,2025-03-04 02:28:14.073,2025-03-04 02:28:14.073
1273,12.73,12,Kota Sibolga,WIB,1.7368371,98.7851121,6,2025-03-04 02:28:14.077,2025-03-04 02:28:14.077
1274,12.74,12,Kota Tanjung Balai,WIB,2.9659488,99.7983506,4,2025-03-04 02:28:14.078,2025-03-04 02:28:14.078
1275,12.75,12,Kota Binjai,WIB,3.6135482,98.5025286,31,2025-03-04 02:28:14.078,2025-03-04 02:28:14.078
1276,12.76,12,Kota Tebing Tinggi,WIB,3.3262879,99.1566855,20,2025-03-04 02:28:14.079,2025-03-04 02:28:14.079
1277,12.77,12,Kota Padangsidimpuan,WIB,1.4437644,99.2563859,531,2025-03-04 02:28:14.08,2025-03-04 02:28:14.08
1278,12.78,12,Kota Gunungsitoli,WIB,1.2804692,97.6146757,16,2025-03-04 02:28:14.081,2025-03-04 02:28:14.081
1301,13.01,13,Kabupaten Pesisir Selatan,WIB,-1.7223147,100.8903099,259,2025-03-04 02:28:14.083,2025-03-04 02:28:14.083
1302,13.02,13,Kabupaten Solok,WIB,-0.9643838,100.8903099,484,2025-03-04 02:28:14.084,2025-03-04 02:28:14.084
1303,13.03,13,Kabupaten Sijunjung,WIB,-0.6647007,101.0711758,499,2025-03-04 02:28:14.084,2025-03-04 02:28:14.084
1304,13.04,13,Kabupaten Tanah Datar,WIB,-0.4797043,100.5746224,571,2025-03-04 02:28:14.085,2025-03-04 02:28:14.085
1305,13.05,13,Kabupaten Padang Pariaman,WIB,-0.5546757,100.2151578,122,2025-03-04 02:28:14.086,2025-03-04 02:28:14.086
1306,13.06,13,Kabupaten Agam,WIB,-0.2209392,100.1703257,972,2025-03-04 02:28:14.087,2025-03-04 02:28:14.087
1307,13.07,13,Kabupaten Lima Puluh Kota,WIB,0.0734192,100.5296115,390,2025-03-04 02:28:14.088,2025-03-04 02:28:14.088
1308,13.08,13,Kabupaten Pasaman,WIB,0.2209392,100.1703257,1228,2025-03-04 02:28:14.088,2025-03-04 02:28:14.088
1309,13.09,13,Kabupaten Kepulauan Mentawai,WIB,-2.1292625065662,99.573362017776,61,2025-03-04 02:28:14.089,2025-03-04 02:28:14.089
1310,13.10,13,Kabupaten Dharmasraya,WIB,-1.1120568,101.6157773,117,2025-03-04 02:28:14.09,2025-03-04 02:28:14.09
1311,13.11,13,Kabupaten Solok Selatan,WIB,-1.4157329,101.2523792,607,2025-03-04 02:28:14.094,2025-03-04 02:28:14.094
1312,13.12,13,Kabupaten Pasaman Barat,WIB,0.2213005,99.634135,19,2025-03-04 02:28:14.095,2025-03-04 02:28:14.095
1371,13.71,13,Kota Padang,WIB,-0.9470832,100.417181,57,2025-03-04 02:28:14.095,2025-03-04 02:28:14.095
1372,13.72,13,Kota Solok,WIB,-0.7885335,100.6549823,391,2025-03-04 02:28:14.096,2025-03-04 02:28:14.096
1373,13.73,13,Kota Sawahlunto,WIB,-0.5966387,100.7360203,234,2025-03-04 02:28:14.097,2025-03-04 02:28:14.097
1374,13.74,13,Kota Padang Panjang,WIB,-0.4660955,100.3984148,778,2025-03-04 02:28:14.098,2025-03-04 02:28:14.098
1375,13.75,13,Kota Bukittinggi,WIB,-0.3039178,100.383479,928,2025-03-04 02:28:14.099,2025-03-04 02:28:14.099
1376,13.76,13,Kota Payakumbuh,WIB,-0.2246548,100.6318006,514,2025-03-04 02:28:14.099,2025-03-04 02:28:14.099
1377,13.77,13,Kota Pariaman,WIB,-0.6256517,100.1233396,8,2025-03-04 02:28:14.102,2025-03-04 02:28:14.102
1401,14.01,14,Kabupaten Kampar,WIB,0.146671,101.1617356,52,2025-03-04 02:28:14.103,2025-03-04 02:28:14.103
1402,14.02,14,Kabupaten Indragiri Hulu,WIB,-0.7361181,102.2547919,43,2025-03-04 02:28:14.104,2025-03-04 02:28:14.104
1403,14.03,14,Kabupaten Bengkalis,WIB,1.4139187,101.6157773,43,2025-03-04 02:28:14.105,2025-03-04 02:28:14.105
1404,14.04,14,Kabupaten Indragiri Hilir,WIB,-0.1456733,102.989615,24,2025-03-04 02:28:14.106,2025-03-04 02:28:14.106
1405,14.05,14,Kabupaten Pelalawan,WIB,0.1460923,102.2547919,31,2025-03-04 02:28:14.106,2025-03-04 02:28:14.106
1406,14.06,14,Kabupaten Rokan Hulu,WIB,1.0410934,100.439656,37,2025-03-04 02:28:14.107,2025-03-04 02:28:14.107
1407,14.07,14,Kabupaten Rokan Hilir,WIB,1.6463978,100.8000051,21,2025-03-04 02:28:14.109,2025-03-04 02:28:14.109
1408,14.08,14,Kabupaten Siak,WIB,0.8118812,101.7979613,22,2025-03-04 02:28:14.11,2025-03-04 02:28:14.11
1409,14.09,14,Kabupaten Kuantan Singingi,WIB,-0.4411596,101.5248055,105,2025-03-04 02:28:14.111,2025-03-04 02:28:14.111
1410,14.10,14,Kabupaten Kepulauan Meranti,WIB,0.9208765,102.6675575,12,2025-03-04 02:28:14.112,2025-03-04 02:28:14.112
1471,14.71,14,Kota Pekanbaru,WIB,0.5070677,101.4477793,17,2025-03-04 02:28:14.113,2025-03-04 02:28:14.113
1472,14.72,14,Kota Dumai,WIB,1.6666349,101.4001855,7,2025-03-04 02:28:14.114,2025-03-04 02:28:14.114
1501,15.01,15,Kabupaten Kerinci,WIB,-1.8720467,101.4339148,1310,2025-03-04 02:28:14.114,2025-03-04 02:28:14.114
1502,15.02,15,Kabupaten Merangin,WIB,-2.1752789,101.9804613,299,2025-03-04 02:28:14.115,2025-03-04 02:28:14.115
1503,15.03,15,Kabupaten Sarolangun,WIB,-2.3230422,102.7135121,47,2025-03-04 02:28:14.117,2025-03-04 02:28:14.117
1504,15.04,15,Kabupaten Batanghari,WIB,-1.7083922,103.0817903,28,2025-03-04 02:28:14.118,2025-03-04 02:28:14.118
1505,15.05,15,Kabupaten Muaro Jambi,WIB,-1.47546,103.668111,21,2025-03-04 02:28:14.119,2025-03-04 02:28:14.119
1506,15.06,15,Kabupaten Tanjung Jabung Barat,WIB,-1.105846,103.0817903,15,2025-03-04 02:28:14.12,2025-03-04 02:28:14.12
1507,15.07,15,Kabupaten Tanjung Jabung Timur,WIB,-1.1024367,103.8216261,6,2025-03-04 02:28:14.121,2025-03-04 02:28:14.121
1508,15.08,15,Kabupaten Bungo,WIB,-1.6401338,101.8891721,142,2025-03-04 02:28:14.122,2025-03-04 02:28:14.122
1509,15.09,15,Kabupaten Tebo,WIB,-1.2592999,102.3463875,72,2025-03-04 02:28:14.123,2025-03-04 02:28:14.123
1571,15.71,15,Kota Jambi,WIB,-1.6101229,103.6131203,25,2025-03-04 02:28:14.128,2025-03-04 02:28:14.128
1572,15.72,15,Kota Sungai Penuh,WIB,-2.0634335,101.3947481,826,2025-03-04 02:28:14.131,2025-03-04 02:28:14.131
1601,16.01,16,Kabupaten Ogan Komering Ulu,WIB,-4.0283486,104.0072348,177,2025-03-04 02:28:14.132,2025-03-04 02:28:14.132
1602,16.02,16,Kabupaten Ogan Komering Ilir,WIB,-3.4559744,105.2194808,11,2025-03-04 02:28:14.133,2025-03-04 02:28:14.133
1603,16.03,16,Kabupaten Muara Enim,WIB,-3.6632234,103.7781606,45,2025-03-04 02:28:14.134,2025-03-04 02:28:14.134
1604,16.04,16,Kabupaten Lahat,WIB,-3.8008893,103.3587288,203,2025-03-04 02:28:14.134,2025-03-04 02:28:14.134
1605,16.05,16,Kabupaten Musi Rawas,WIB,-3.0956537,103.0817903,39,2025-03-04 02:28:14.135,2025-03-04 02:28:14.135
1606,16.06,16,Kabupaten Musi Banyuasin,WIB,-2.5442029,103.7289167,26,2025-03-04 02:28:14.136,2025-03-04 02:28:14.136
1607,16.07,16,Kabupaten Banyuasin,WIB,-2.6095639,104.7520939,6,2025-03-04 02:28:14.138,2025-03-04 02:28:14.138
1608,16.08,16,Kabupaten Ogan Komering Ulu Timur,WIB,-3.8567934,104.7520939,37,2025-03-04 02:28:14.14,2025-03-04 02:28:14.14
1609,16.09,16,Kabupaten Ogan Komering Ulu Selatan,WIB,-4.6681951,104.0072348,263,2025-03-04 02:28:14.142,2025-03-04 02:28:14.142
1610,16.10,16,Kabupaten Ogan Ilir,WIB,-3.426544,104.6121475,27,2025-03-04 02:28:14.144,2025-03-04 02:28:14.144
1611,16.11,16,Kabupaten Empat Lawang,WIB,-3.7286029,102.8975098,673,2025-03-04 02:28:14.144,2025-03-04 02:28:14.144
1612,16.12,16,Kabupaten Penukal Abab Lematang Ilir,WIB,-3.239825,104.0072348,37,2025-03-04 02:28:14.145,2025-03-04 02:28:14.145
1613,16.13,16,Kabupaten Musi Rawas Utara,WIB,-2.787759,102.7135121,73,2025-03-04 02:28:14.146,2025-03-04 02:28:14.146
1671,16.71,16,Kota Palembang,WIB,-2.9760735,104.7754307,7,2025-03-04 02:28:14.147,2025-03-04 02:28:14.147
1672,16.72,16,Kota Pagar Alam,WIB,-4.0419617,103.2278845,793,2025-03-04 02:28:14.147,2025-03-04 02:28:14.147
1673,16.73,16,Kota Lubuk Linggau,WIB,-3.2995858,102.857236,144,2025-03-04 02:28:14.148,2025-03-04 02:28:14.148
1674,16.74,16,Kota Prabumulih,WIB,-3.4213707,104.2436833,50,2025-03-04 02:28:14.152,2025-03-04 02:28:14.152
1701,17.01,17,Kabupaten Bengkulu Selatan,WIB,-3.5778471,102.3463875,121,2025-03-04 02:28:14.152,2025-03-04 02:28:14.152
1702,17.02,17,Kabupaten Rejang Lebong,WIB,-3.4548154,102.6675575,1040,2025-03-04 02:28:14.153,2025-03-04 02:28:14.153
1703,17.03,17,Kabupaten Bengkulu Utara,WIB,-3.2663246,101.9804613,100,2025-03-04 02:28:14.154,2025-03-04 02:28:14.154
1704,17.04,17,Kabupaten Kaur,WIB,-4.5215978,103.2663479,185,2025-03-04 02:28:14.155,2025-03-04 02:28:14.155
1705,17.05,17,Kabupaten Seluma,WIB,-4.0499387,102.7135121,199,2025-03-04 02:28:14.155,2025-03-04 02:28:14.155
1706,17.06,17,Kabupaten Muko Muko,WIB,-2.6449114,101.4339148,166,2025-03-04 02:28:14.156,2025-03-04 02:28:14.156
1707,17.07,17,Kabupaten Lebong,WIB,-3.1455094,102.2090224,411,2025-03-04 02:28:14.157,2025-03-04 02:28:14.157
1708,17.08,17,Kabupaten Kepahiang,WIB,-3.6130091,102.6675575,961,2025-03-04 02:28:14.158,2025-03-04 02:28:14.158
1709,17.09,17,Kabupaten Bengkulu Tengah,WIB,-3.5778471,102.3463875,121,2025-03-04 02:28:14.158,2025-03-04 02:28:14.158
1771,17.71,17,Kota Bengkulu,WIB,-3.7928451,102.2607641,22,2025-03-04 02:28:14.159,2025-03-04 02:28:14.159
1801,18.01,18,Kabupaten Lampung Selatan,WIB,-5.5622614,105.5474373,28,2025-03-04 02:28:14.16,2025-03-04 02:28:14.16
1802,18.02,18,Kabupaten Lampung Tengah,WIB,-4.5585849,105.4068079,24,2025-03-04 02:28:14.161,2025-03-04 02:28:14.161
1803,18.03,18,Kabupaten Lampung Utara,WIB,-4.5585849,105.4068079,24,2025-03-04 02:28:14.162,2025-03-04 02:28:14.162
1804,18.04,18,Kabupaten Lampung Barat,WIB,-4.5585849,105.4068079,24,2025-03-04 02:28:14.163,2025-03-04 02:28:14.163
1805,18.05,18,Kabupaten Tulang Bawang,WIB,-4.3176576,105.5005483,25,2025-03-04 02:28:14.164,2025-03-04 02:28:14.164
1806,18.06,18,Kabupaten Tanggamus,WIB,-5.3027489,104.5655273,900,2025-03-04 02:28:14.164,2025-03-04 02:28:14.164
1807,18.07,18,Kabupaten Lampung Timur,WIB,-4.5585849,105.4068079,24,2025-03-04 02:28:14.166,2025-03-04 02:28:14.166
1808,18.08,18,Kabupaten Way Kanan,WIB,-4.4963689,104.5655273,98,2025-03-04 02:28:14.166,2025-03-04 02:28:14.166
1809,18.09,18,Kabupaten Pesawaran,WIB,-5.4680885,105.0192148,195,2025-03-04 02:28:14.167,2025-03-04 02:28:14.167
1810,18.10,18,Kabupaten Pringsewu,WIB,-5.3331186,104.9856176,96,2025-03-04 02:28:14.168,2025-03-04 02:28:14.168
